-63072000	0
245.20272097693973	0
245.20272097693973	1
245.35365077630703	1
245.35365077630703	3
245.42331054362305	4
245.80643991425242	6
246.17795928030304	10
246.3869388424076	11
246.44498860514486	15
246.89777774309024	18
305.8068028325841	18
305.8068028325841	19
305.86485259532134	21
305.95773237179486	22
306.1318821803197	29
306.38730150058274	33
306.41052150974025	35
306.5730613136863	36
306.9213606705794	37
306.99102043789543	39
307.130340232684	40
307.28126977189476	46
307.5018593385781	51
307.6992288961039	54
307.73405890984014	56
308.21006805694304	61
308.27972782425906	68
415.463038523976	68
415.463038523976	69
415.5907483141858	78
415.7881178717116	81
415.8229478854479	83
415.9506576756577	84
415.9970974338162	86
416.15963723776224	87
424.6697505619381	87
424.6697505619381	86
425.1921994671995	40
638.4558730332168	40
638.4558730332168	39
638.8970521665834	36
639.1873015005827	25
639.4427210810023	20
639.4543310855811	18
639.5239908528971	15
639.7329704150017	13
643.0069841616717	13
643.0069841616717	14
643.0534239198302	19
643.343673513986	22
643.4713833041958	30
755.612154251998	30
755.612154251998	28
755.6237642565768	27
755.6702040147353	25
755.7398640422078	24
755.9836733578921	6
756.1229931526807	1
756.1229931526807	0
