-63072000	45
236.00761894355645	45
236.00761894355645	46
236.11210872460873	46
236.11210872460873	48
236.18176875208124	49
236.30947854229103	52
236.76226768023642	55
237.2731065809191	56
237.41242637570764	59
237.92326527639028	60
237.95809529012655	62
238.92172332875458	65
648.3359637758075	65
648.3359637758075	64
649.0673922431735	62
649.5201813811188	67
649.7407709478022	72
650.0194105373793	73
650.3909296432734	77
650.4489796661671	79
650.5999092053779	80
752.5819500811689	80
752.5819500811689	79
752.6632198530637	73
752.7909296432734	69
753.0115192099568	67
753.0347392191143	66
753.3830385760074	57
843.6273923992674	57
